Time,   0.8000
      1,   0.0000,   0.0000,   0.0000,    3,    0.0000e+00,  4.3405e-04,  4.3405e-04,     -1.5302e-01,  2.0817e-17,  2.0817e-17,      0.0000e+00, -2.0817e-17, -2.0817e-17,   -2.1961e-03 -6.4863e-03 -6.5104e-02  
      2,   0.5000,   0.5000,   0.0000,    3,   -3.6471e-03, -4.2021e-03, -4.2021e-03,     -1.9429e-16,  1.4572e-16, -2.7756e-17,      1.9429e-16, -1.4572e-16,  2.7756e-17,   -1.7162e-02 -1.0623e-02 -7.1057e-02  
      3,   1.0000,   0.0000,   0.0000,    3,    0.0000e+00, -4.9234e-04, -7.7278e-03,     -2.7209e-02, -2.4980e-16, -1.9429e-16,      0.0000e+00,  2.4980e-16,  1.9429e-16,    2.5372e-02  1.4702e-04 -9.7203e-02  
      4,   1.5000,   0.5000,   0.0000,    3,   -1.1199e-02, -3.3610e-03, -1.1083e-02,      2.1094e-15, -1.9429e-16,  2.9143e-16,     -2.1094e-15,  1.9429e-16, -2.9143e-16,   -3.3845e-03  8.6359e-04 -1.1047e-01  
      5,   2.0000,   0.0000,   0.0000,    3,    0.0000e+00, -1.8021e-05, -1.4512e-02,      8.2546e-02,  5.3429e-16,  1.4572e-16,      0.0000e+00, -5.3429e-16, -1.4572e-16,    1.1450e-02  8.3900e-03 -8.9857e-02  
      6,   2.5000,   0.5000,   0.0000,    3,   -1.7229e-02, -2.6798e-03, -1.7168e-02,     -3.1850e-15,  2.7062e-16, -4.7184e-16,      3.1850e-15, -2.7062e-16,  4.7184e-16,    3.9019e-03  6.6233e-03 -8.5259e-02  
      7,   3.0000,   0.0000,   0.0000,    3,    0.0000e+00, -1.0213e-04, -1.9848e-02,      8.8212e-02, -3.4001e-16,  2.2204e-16,      0.0000e+00,  3.4001e-16, -2.2204e-16,    3.3560e-02  2.9647e-02 -5.7945e-02  
      8,   3.5000,   0.5000,   0.0000,    3,   -2.1082e-02, -1.0155e-03, -2.0962e-02,      1.0408e-16, -4.5450e-16,  6.9389e-17,     -1.0408e-16,  4.5450e-16, -6.9389e-17,    2.8943e-02  9.1540e-03 -4.2692e-02  
      9,   4.0000,   0.0000,   0.0000,    3,    0.0000e+00,  0.0000e+00, -2.1809e-02,      6.6518e-02, -1.5626e-02,  5.8981e-17,      0.0000e+00,  0.0000e+00, -5.8981e-17,    2.9519e-02  3.0889e-02  1.9771e-03  
     10,   0.0000,   1.0000,   0.0000,    3,    0.0000e+00, -7.7278e-03, -4.9234e-04,     -2.7209e-02, -3.4694e-17, -1.8735e-16,      0.0000e+00,  3.4694e-17,  1.8735e-16,    2.1348e-02  3.4759e-02 -1.3271e-01  
     11,   0.5000,   1.5000,   0.0000,    3,   -1.1199e-02, -1.1083e-02, -3.3610e-03,      8.9512e-16,  6.5919e-17, -5.5511e-17,     -8.9512e-16, -6.5919e-17,  5.5511e-17,   -5.6173e-03  3.4770e-03 -1.2496e-01  
     12,   1.0000,   1.0000,   0.0000,    3,   -1.5040e-02, -7.2159e-03, -7.2159e-03,     -2.0539e-15, -7.5634e-16, -1.8041e-16,      2.0539e-15,  7.5634e-16,  1.8041e-16,    5.4240e-03  1.0174e-02 -1.0289e-01  
     13,   1.5000,   1.5000,   0.0000,    3,   -3.2353e-02, -1.0022e-02, -1.0022e-02,      3.1607e-15, -2.0817e-17, -2.7756e-17,     -3.1607e-15,  2.0817e-17,  2.7756e-17,    2.6045e-02  2.0848e-02 -9.7010e-02  
     14,   2.0000,   1.0000,   0.0000,    3,   -2.8462e-02, -6.0830e-03, -1.3891e-02,      7.7716e-16,  1.4780e-15, -3.3307e-16,     -7.7716e-16, -1.4780e-15,  3.3307e-16,    2.9672e-02  2.4301e-02 -9.1602e-02  
     15,   2.5000,   1.5000,   0.0000,    3,   -5.0483e-02, -7.9492e-03, -1.5974e-02,     -3.5458e-15,  1.5266e-16, -4.7184e-16,      3.5458e-15, -1.5266e-16,  4.7184e-16,    3.6501e-02  2.7104e-02 -8.4587e-02  
     16,   3.0000,   1.0000,   0.0000,    3,   -3.8807e-02, -3.9557e-03, -1.9200e-02,      3.0531e-15,  4.3715e-16,  1.0686e-15,     -3.0531e-15, -4.3715e-16, -1.0686e-15,    7.9209e-02  3.0785e-02 -6.9857e-02  
     17,   3.5000,   1.5000,   0.0000,    3,   -6.2579e-02, -3.6851e-03, -2.0563e-02,     -1.0131e-14,  9.7838e-16, -4.1633e-16,      1.0131e-14, -9.7838e-16,  4.1633e-16,    7.6786e-02  2.0728e-02 -6.1062e-02  
     18,   4.0000,   1.0000,   0.0000,    3,   -4.3014e-02,  0.0000e+00, -2.1584e-02,      2.1233e-15,  1.3372e-01,  7.4940e-16,     -2.1233e-15,  0.0000e+00, -7.4940e-16,    1.0613e-01  3.6371e-02  5.4594e-03  
     19,   0.0000,   2.0000,   0.0000,    3,    0.0000e+00, -1.4512e-02, -1.8021e-05,      8.2546e-02, -1.3878e-16, -7.2858e-17,      0.0000e+00,  1.3878e-16,  7.2858e-17,   -7.2642e-03  2.4142e-03 -6.5048e-02  
     20,   0.5000,   2.5000,   0.0000,    3,   -1.7229e-02, -1.7168e-02, -2.6798e-03,      1.0686e-15, -3.3654e-16,  6.9389e-17,     -1.0686e-15,  3.3654e-16, -6.9389e-17,    2.1486e-02  7.0572e-03 -1.1705e-01  
     21,   1.0000,   2.0000,   0.0000,    3,   -2.8462e-02, -1.3891e-02, -6.0830e-03,     -7.8410e-16, -1.3878e-17,  5.9674e-16,      7.8410e-16,  1.3878e-17, -5.9674e-16,   -2.0188e-03  1.1926e-02 -8.4061e-02  
     22,   1.5000,   2.5000,   0.0000,    3,   -5.0483e-02, -1.5974e-02, -7.9492e-03,     -4.7809e-15, -1.2837e-15, -5.5511e-16,      4.7809e-15,  1.2837e-15,  5.5511e-16,    3.5602e-02  3.8971e-02 -8.1046e-02  
     23,   2.0000,   2.0000,   0.0000,    3,   -5.4557e-02, -1.2133e-02, -1.2133e-02,      4.4964e-15,  1.7347e-15,  1.9706e-15,     -4.4964e-15, -1.7347e-15, -1.9706e-15,    3.0362e-02  2.9998e-02 -8.5787e-02  
     24,   2.5000,   2.5000,   0.0000,    3,   -8.0232e-02, -1.3473e-02, -1.3473e-02,     -1.0160e-14,  1.0478e-15,  3.6082e-16,      1.0160e-14, -1.0478e-15, -3.6082e-16,    4.7511e-02  5.4220e-02 -8.2217e-02  
     25,   3.0000,   2.0000,   0.0000,    3,   -7.5691e-02, -8.6029e-03, -1.7790e-02,      5.8287e-15, -1.0963e-15, -1.7486e-15,     -5.8287e-15,  1.0963e-15,  1.7486e-15,    1.0705e-01  3.5242e-02 -8.3196e-02  
     26,   3.5000,   2.5000,   0.0000,    3,   -1.0262e-01, -8.3650e-03, -1.9492e-02,      5.3985e-15, -1.2421e-15,  1.9429e-16,     -5.3985e-15,  1.2421e-15, -1.9429e-16,    7.3998e-02  4.2370e-02 -1.0389e-01  
