Time,   1.0000
      1,   0.0000,   0.2500,   0.0000,    2,   -1.7044e-02,  0.0000e+00,     -4.4409e-16,  4.1695e+00,      4.4409e-16,  0.0000e+00,
      2,   2.0000,   0.2500,   0.0000,    2,   -1.4661e-02, -2.6131e-02,     -3.5527e-15, -6.6613e-15,      3.5527e-15,  6.6613e-15,
      3,   2.0000,   3.7500,   0.0000,    2,   -3.4648e-04, -1.9863e-02,     -4.4409e-16,  8.8818e-16,      4.4409e-16, -8.8818e-16,
      4,   4.0000,   3.7500,   0.0000,    2,   -1.6701e-03, -3.8874e-02,      7.9936e-15, -4.4409e-15,     -7.9936e-15,  4.4409e-15,
      5,   5.3750,   0.2500,   0.0000,    2,   -7.1870e-03, -3.7975e-02,     -2.4425e-15,  7.5495e-15,      2.4425e-15, -7.5495e-15,
      6,   5.3750,   3.7500,   0.0000,    2,   -2.9801e-03, -3.3523e-02,     -3.5527e-15,  3.7748e-15,      3.5527e-15, -3.7748e-15,
      7,   9.6250,   0.2500,   0.0000,    2,    1.0147e-04, -1.8724e-02,     -4.4409e-16, -1.4433e-15,      4.4409e-16,  1.4433e-15,
      8,   9.6250,   3.7500,   0.0000,    2,   -2.4156e-03, -1.3230e-02,     -4.4409e-16, -4.4409e-16,      4.4409e-16,  4.4409e-16,
      9,  11.0000,   0.2500,   0.0000,    2,    0.0000e+00,  0.0000e+00,     -2.6567e-01,  0.0000e+00,      0.0000e+00,  0.0000e+00,
     10,  11.0000,   2.2500,   0.0000,    2,    0.0000e+00,  0.0000e+00,     -3.2479e+00,  3.5432e+00,      0.0000e+00,  0.0000e+00,
     11,  11.0000,   3.7500,   0.0000,    2,    0.0000e+00,  0.0000e+00,      3.5136e+00,  0.0000e+00,      0.0000e+00,  0.0000e+00,
     12,   6.6500,   3.4500,   0.0000,    2,   -3.4051e-03, -3.0326e-02,      2.6923e-15,  9.9920e-16,     -2.6923e-15, -9.9920e-16,
     13,   7.5000,   3.4500,   0.0000,    2,   -3.7954e-03, -2.5638e-02,      7.1054e-15, -1.3725e-14,     -7.1054e-15,  1.3725e-14,
     14,   5.7000,   2.6000,   0.0000,    2,   -1.5322e-03, -3.2316e-02,      2.8588e-15, -1.1102e-16,     -2.8588e-15,  1.1102e-16,
     15,   7.5000,   2.6000,   0.0000,    2,   -4.1993e-04, -2.6300e-02,     -4.2744e-15,  1.1546e-14,      4.2744e-15, -1.1546e-14,
     16,   8.3500,   2.6000,   0.0000,    2,   -4.9584e-04, -2.1235e-02,     -7.1054e-15,  1.0214e-14,      7.1054e-15, -1.0214e-14,
     17,   6.6500,   1.3000,   0.0000,    2,   -2.4386e-03, -3.1363e-02,     -5.1070e-15, -1.1102e-15,      5.1070e-15,  1.1102e-15,
     18,   7.5000,   1.3000,   0.0000,    2,   -2.5167e-03, -2.6446e-02,     -1.3323e-15, -7.5495e-15,      1.3323e-15,  7.5495e-15,
     19,   9.3050,   1.3000,   0.0000,    2,   -1.4740e-03, -2.0099e-02,      1.6653e-15, -4.4409e-16,     -1.6653e-15,  4.4409e-16,
     20,   7.5000,   0.4500,   0.0000,    2,    9.1788e-04, -2.7078e-02,      5.7732e-15,  1.5959e-15,     -5.7732e-15, -1.5959e-15,
     21,   8.3500,   0.4500,   0.0000,    2,    5.8959e-04, -2.2347e-02,      0.0000e+00, -2.1094e-15,      0.0000e+00,  2.1094e-15,
