Time,   1.0000
      1,   0.0000,   0.2500,   0.0000,    2,   -1.6615e-02,  0.0000e+00,     -8.8818e-16,  4.1066e+00,     -1.6615e-02,  0.0000e+00,
      2,   2.0000,   0.2500,   0.0000,    2,   -1.4269e-02, -2.1221e-02,     -5.3291e-15, -5.7732e-15,     -1.4269e-02, -2.1221e-02,
      3,   2.0000,   3.7500,   0.0000,    2,   -9.2919e-04, -1.5063e-02,      8.8818e-16, -5.8800e-01,     -9.2919e-04, -1.5063e-02,
      4,   4.0000,   3.7500,   0.0000,    2,   -2.2329e-03, -3.3325e-02,     -3.1086e-15, -6.1250e+00,     -2.2329e-03, -3.3325e-02,
      5,   5.3750,   0.2500,   0.0000,    2,   -6.9157e-03, -3.2022e-02,      6.6613e-16, -3.1086e-15,     -6.9157e-03, -3.2022e-02,
      6,   5.3750,   3.7500,   0.0000,    2,   -3.5060e-03, -2.7461e-02,     -4.8850e-15, -4.0425e-01,     -3.5060e-03, -2.7461e-02,
      7,   9.6250,   0.2500,   0.0000,    2,    1.6751e-04, -1.1714e-02,      2.6645e-15,  1.1768e-14,      1.6751e-04, -1.1714e-02,
      8,   9.6250,   3.7500,   0.0000,    2,   -2.5741e-03, -6.1105e-03,     -5.9778e-02, -3.3904e-01,     -2.5741e-03, -6.1105e-03,
      9,  11.0000,   0.2500,   0.0000,    2,    0.0000e+00,  0.0000e+00,     -4.3856e-01,  0.0000e+00,      0.0000e+00,  0.0000e+00,
     10,  11.0000,   2.2500,   0.0000,    2,    0.0000e+00,  0.0000e+00,     -3.2457e+00,  3.5408e+00,      0.0000e+00,  0.0000e+00,
     11,  11.0000,   3.7500,   0.0000,    2,    0.0000e+00,  0.0000e+00,      3.7441e+00,  0.0000e+00,      0.0000e+00,  0.0000e+00,
     12,   6.6500,   3.4500,   0.0000,    2,   -3.8938e-03, -2.4002e-02,      4.7184e-16, -7.1054e-15,     -3.8938e-03, -2.4002e-02,
     13,   7.5000,   3.4500,   0.0000,    2,   -4.2918e-03, -1.9088e-02,      4.4409e-15, -9.5550e-02,     -4.2918e-03, -1.9088e-02,
     14,   5.7000,   2.6000,   0.0000,    2,   -1.8533e-03, -2.6178e-02,      6.8556e-15, -1.9540e-14,     -1.8533e-03, -2.6178e-02,
     15,   7.5000,   2.6000,   0.0000,    2,   -7.1724e-04, -1.9764e-02,      2.3870e-15,  4.4409e-16,     -7.1724e-04, -1.9764e-02,
     16,   8.3500,   2.6000,   0.0000,    2,   -7.9466e-04, -1.4465e-02,      4.4409e-15, -1.3767e-14,     -7.9466e-04, -1.4465e-02,
     17,   6.6500,   1.3000,   0.0000,    2,   -2.5843e-03, -2.5062e-02,     -8.6597e-15, -4.4409e-16,     -2.5843e-03, -2.5062e-02,
     18,   7.5000,   1.3000,   0.0000,    2,   -2.6640e-03, -1.9912e-02,     -3.5527e-15,  1.9984e-15,     -2.6640e-03, -1.9912e-02,
     19,   9.3050,   1.3000,   0.0000,    2,   -1.6006e-03, -1.3166e-02,      4.9960e-15, -2.2204e-14,     -1.6006e-03, -1.3166e-02,
     20,   7.5000,   0.4500,   0.0000,    2,    9.7196e-04, -2.0557e-02,      7.5495e-15, -9.5550e-02,      9.7196e-04, -2.0557e-02,
     21,   8.3500,   0.4500,   0.0000,    2,    6.3657e-04, -1.5599e-02,     -6.6613e-15, -7.5495e-15,      6.3657e-04, -1.5599e-02,
