Time,   0.8000
      1,   0.5000,   0.0000,   0.0000,    3,    0.0000e+00,  0.0000e+00,  0.0000e+00,      0.0000e+00,  1.3272e+01,  6.3271e+00,      0.0000e+00,  0.0000e+00,  0.0000e+00,
      2,   0.5050,   0.0000,   0.0000,    3,    0.0000e+00, -8.2447e-06, -1.1961e-03,      0.0000e+00, -2.1979e-03, -6.8413e-04,      0.0000e+00, -1.6319e-14,  4.0799e-16,
      3,   0.5100,   0.0000,   0.0000,    3,    0.0000e+00, -2.2356e-05, -2.3677e-03,      0.0000e+00, -4.3660e-03, -7.9249e-04,      0.0000e+00,  2.0945e-14, -4.6342e-15,
      4,   0.5150,   0.0000,   0.0000,    3,    0.0000e+00, -4.2214e-05, -3.5155e-03,      0.0000e+00, -6.4511e-03, -4.5086e-04,      0.0000e+00,  1.0339e-15,  5.8393e-15,
      5,   0.5200,   0.0000,   0.0000,    3,    0.0000e+00, -6.7699e-05, -4.6398e-03,      0.0000e+00, -8.4032e-03, -9.2119e-05,      0.0000e+00, -1.8886e-14, -3.5525e-15,
      6,   0.5250,   0.0000,   0.0000,    3,    0.0000e+00, -9.8697e-05, -5.7412e-03,      0.0000e+00, -1.0179e-02, -1.2235e-04,      0.0000e+00, -9.4248e-15, -4.1654e-15,
      7,   0.5300,   0.0000,   0.0000,    3,    0.0000e+00, -1.3509e-04, -6.8202e-03,      0.0000e+00, -1.1740e-02, -3.3281e-04,      0.0000e+00,  4.3188e-14,  1.0265e-14,
      8,   0.5350,   0.0000,   0.0000,    3,    0.0000e+00, -1.7678e-04, -7.8771e-03,      0.0000e+00, -1.3057e-02, -3.2208e-04,      0.0000e+00,  4.9348e-14, -9.7499e-15,
      9,   0.5400,   0.0000,   0.0000,    3,    0.0000e+00, -2.2365e-04, -8.9124e-03,      0.0000e+00, -1.4105e-02, -7.1176e-05,      0.0000e+00, -7.3020e-14,  1.9659e-15,
     10,   0.5450,   0.0000,   0.0000,    3,    0.0000e+00, -2.7558e-04, -9.9266e-03,      0.0000e+00, -1.4870e-02,  6.0846e-04,      0.0000e+00, -4.6470e-14,  5.9143e-16,
     11,   0.5500,   0.0000,   0.0000,    3,    0.0000e+00, -3.3249e-04, -1.0920e-02,      0.0000e+00, -1.5348e-02,  1.6516e-03,      0.0000e+00,  1.7896e-13,  3.9062e-15,
     12,   0.5550,   0.0000,   0.0000,    3,    0.0000e+00, -3.9427e-04, -1.1893e-02,      0.0000e+00, -1.5545e-02,  2.3568e-03,      0.0000e+00, -2.0827e-13,  2.1268e-15,
     13,   0.5600,   0.0000,   0.0000,    3,    0.0000e+00, -4.6081e-04, -1.2847e-02,      0.0000e+00, -1.5481e-02,  2.1607e-03,      0.0000e+00,  1.3664e-13, -9.8220e-15,
     14,   0.5650,   0.0000,   0.0000,    3,    0.0000e+00, -5.3203e-04, -1.3782e-02,      0.0000e+00, -1.5186e-02,  1.0832e-03,      0.0000e+00, -4.3904e-13, -6.5135e-15,
     15,   0.5700,   0.0000,   0.0000,    3,    0.0000e+00, -6.0783e-04, -1.4697e-02,      0.0000e+00, -1.4698e-02,  2.7514e-05,      0.0000e+00,  5.4373e-13,  2.0705e-14,
     16,   0.5750,   0.0000,   0.0000,    3,    0.0000e+00, -6.8811e-04, -1.5593e-02,      0.0000e+00, -1.4054e-02,  9.3351e-05,      0.0000e+00, -5.2687e-13, -3.1647e-14,
     17,   0.5800,   0.0000,   0.0000,    3,    0.0000e+00, -7.7279e-04, -1.6471e-02,      0.0000e+00, -1.3296e-02,  7.6612e-04,      0.0000e+00,  5.2685e-13,  2.6602e-14,
     18,   0.5850,   0.0000,   0.0000,    3,    0.0000e+00, -8.6176e-04, -1.7331e-02,      0.0000e+00, -1.2472e-02,  6.7634e-04,      0.0000e+00,  4.2222e-13,  6.2515e-15,
     19,   0.5900,   0.0000,   0.0000,    3,    0.0000e+00, -9.5495e-04, -1.8173e-02,      0.0000e+00, -1.1635e-02, -1.2118e-04,      0.0000e+00, -3.3074e-13, -1.9285e-14,
     20,   0.5950,   0.0000,   0.0000,    3,    0.0000e+00, -1.0523e-03, -1.8997e-02,      0.0000e+00, -1.0835e-02, -8.7695e-04,      0.0000e+00,  1.3171e-13,  2.7767e-14,
     21,   0.6000,   0.0000,   0.0000,    3,    0.0000e+00, -1.1536e-03, -1.9804e-02,      0.0000e+00, -1.0116e-02, -1.5673e-03,      0.0000e+00, -5.7763e-13, -2.4733e-14,
     22,   0.6050,   0.0000,   0.0000,    3,    0.0000e+00, -1.2589e-03, -2.0593e-02,      0.0000e+00, -9.5160e-03, -1.9487e-03,      0.0000e+00,  5.2899e-13,  8.7352e-15,
     23,   0.6100,   0.0000,   0.0000,    3,    0.0000e+00, -1.3681e-03, -2.1366e-02,      0.0000e+00, -9.0614e-03, -1.2804e-03,      0.0000e+00, -2.8207e-14,  1.2466e-14,
     24,   0.6150,   0.0000,   0.0000,    3,    0.0000e+00, -1.4810e-03, -2.2122e-02,      0.0000e+00, -8.7689e-03,  3.4259e-04,      0.0000e+00,  5.9963e-13, -7.0772e-15,
     25,   0.6200,   0.0000,   0.0000,    3,    0.0000e+00, -1.5977e-03, -2.2861e-02,      0.0000e+00, -8.6467e-03,  1.9674e-03,      0.0000e+00, -1.1410e-12,  2.9820e-14,
     26,   0.6250,   0.0000,   0.0000,    3,    0.0000e+00, -1.7179e-03, -2.3585e-02,      0.0000e+00, -8.6964e-03,  2.8448e-03,      0.0000e+00, -8.4869e-13, -2.8888e-14,
     27,   0.6300,   0.0000,   0.0000,    3,    0.0000e+00, -1.8418e-03, -2.4294e-02,      0.0000e+00, -8.9102e-03,  2.8158e-03,      0.0000e+00,  2.1917e-12,  8.9382e-16,
