Time,   0.8000
      1,   0.5000,   0.0000,   0.0000,    3,    0.0000e+00,  0.0000e+00,  0.0000e+00,      0.0000e+00,  1.3291e+01,  6.4305e+00,      0.0000e+00,  0.0000e+00,  0.0000e+00,
      2,   0.5050,   0.0000,   0.0000,    3,    0.0000e+00, -3.0496e-06, -1.2157e-03,      0.0000e+00,  6.7997e-05,  3.2461e-08,      0.0000e+00, -3.4642e-12, -1.4593e-14,
      3,   0.5100,   0.0000,   0.0000,    3,    0.0000e+00, -1.2117e-05, -2.4070e-03,      0.0000e+00,  2.2935e-04,  5.5508e-08,      0.0000e+00,  8.9119e-12,  9.6485e-15,
      4,   0.5150,   0.0000,   0.0000,    3,    0.0000e+00, -2.7079e-05, -3.5742e-03,      0.0000e+00,  4.5558e-04,  6.8496e-08,      0.0000e+00, -2.0801e-13,  5.5462e-15,
      5,   0.5200,   0.0000,   0.0000,    3,    0.0000e+00, -4.7820e-05, -4.7179e-03,      0.0000e+00,  7.1050e-04,  7.1470e-08,      0.0000e+00,  6.3188e-12,  4.8311e-14,
      6,   0.5250,   0.0000,   0.0000,    3,    0.0000e+00, -7.4220e-05, -5.8385e-03,      0.0000e+00,  9.5844e-04,  6.4684e-08,      0.0000e+00, -1.7278e-11,  3.4064e-14,
      7,   0.5300,   0.0000,   0.0000,    3,    0.0000e+00, -1.0617e-04, -6.9365e-03,      0.0000e+00,  1.1651e-03,  4.8633e-08,      0.0000e+00, -1.3818e-11, -7.8069e-14,
      8,   0.5350,   0.0000,   0.0000,    3,    0.0000e+00, -1.4355e-04, -8.0122e-03,      0.0000e+00,  1.2984e-03,  2.4074e-08,      0.0000e+00, -1.6365e-11, -2.2435e-13,
      9,   0.5400,   0.0000,   0.0000,    3,    0.0000e+00, -1.8625e-04, -9.0661e-03,      0.0000e+00,  1.3294e-03, -7.9664e-09,      0.0000e+00,  3.8035e-11, -3.2690e-14,
     10,   0.5450,   0.0000,   0.0000,    3,    0.0000e+00, -2.3417e-04, -1.0099e-02,      0.0000e+00,  1.2336e-03, -4.6207e-08,      0.0000e+00,  5.0134e-11,  1.0612e-13,
     11,   0.5500,   0.0000,   0.0000,    3,    0.0000e+00, -2.8720e-04, -1.1110e-02,      0.0000e+00,  9.9112e-04, -8.9135e-08,      0.0000e+00,  9.2763e-11,  3.8946e-13,
     12,   0.5550,   0.0000,   0.0000,    3,    0.0000e+00, -3.4524e-04, -1.2101e-02,      0.0000e+00,  5.8823e-04, -1.3504e-07,      0.0000e+00, -1.7313e-10,  5.2144e-13,
     13,   0.5600,   0.0000,   0.0000,    3,    0.0000e+00, -4.0818e-04, -1.3071e-02,      0.0000e+00,  1.7438e-05, -1.8209e-07,      0.0000e+00,  3.2469e-11, -2.8736e-13,
     14,   0.5650,   0.0000,   0.0000,    3,    0.0000e+00, -4.7592e-04, -1.4022e-02,      0.0000e+00, -7.2188e-04, -2.2835e-07,      0.0000e+00, -1.2324e-10, -3.1328e-13,
     15,   0.5700,   0.0000,   0.0000,    3,    0.0000e+00, -5.4837e-04, -1.4953e-02,      0.0000e+00, -1.6234e-03, -2.7187e-07,      0.0000e+00, -3.1136e-10, -9.2598e-13,
     16,   0.5750,   0.0000,   0.0000,    3,    0.0000e+00, -6.2542e-04, -1.5865e-02,      0.0000e+00, -2.6738e-03, -3.1079e-07,      0.0000e+00,  5.1538e-10, -5.1551e-13,
     17,   0.5800,   0.0000,   0.0000,    3,    0.0000e+00, -7.0699e-04, -1.6758e-02,      0.0000e+00, -3.8534e-03, -3.4334e-07,      0.0000e+00, -6.4019e-10, -1.0728e-12,
     18,   0.5850,   0.0000,   0.0000,    3,    0.0000e+00, -7.9297e-04, -1.7632e-02,      0.0000e+00, -5.1364e-03, -3.6799e-07,      0.0000e+00,  6.6361e-10, -1.0637e-12,
     19,   0.5900,   0.0000,   0.0000,    3,    0.0000e+00, -8.8328e-04, -1.8488e-02,      0.0000e+00, -6.4919e-03, -3.8345e-07,      0.0000e+00, -1.9890e-10,  2.3407e-13,
     20,   0.5950,   0.0000,   0.0000,    3,    0.0000e+00, -9.7782e-04, -1.9327e-02,      0.0000e+00, -7.8851e-03, -3.8880e-07,      0.0000e+00, -9.8300e-10, -2.0030e-12,
     21,   0.6000,   0.0000,   0.0000,    3,    0.0000e+00, -1.0765e-03, -2.0147e-02,      0.0000e+00, -9.2784e-03, -3.8346e-07,      0.0000e+00,  1.3102e-09, -2.2328e-12,
     22,   0.6050,   0.0000,   0.0000,    3,    0.0000e+00, -1.1793e-03, -2.0951e-02,      0.0000e+00, -1.0633e-02, -3.6728e-07,      0.0000e+00, -3.2805e-10,  9.0596e-13,
     23,   0.6100,   0.0000,   0.0000,    3,    0.0000e+00, -1.2860e-03, -2.1737e-02,      0.0000e+00, -1.1910e-02, -3.4055e-07,      0.0000e+00,  4.2651e-10,  1.8587e-12,
     24,   0.6150,   0.0000,   0.0000,    3,    0.0000e+00, -1.3966e-03, -2.2506e-02,      0.0000e+00, -1.3073e-02, -3.0399e-07,      0.0000e+00, -6.4943e-10,  8.0836e-14,
     25,   0.6200,   0.0000,   0.0000,    3,    0.0000e+00, -1.5110e-03, -2.3259e-02,      0.0000e+00, -1.4088e-02, -2.5873e-07,      0.0000e+00, -4.8624e-10, -3.3291e-12,
     26,   0.6250,   0.0000,   0.0000,    3,    0.0000e+00, -1.6292e-03, -2.3996e-02,      0.0000e+00, -1.4927e-02, -2.0631e-07,      0.0000e+00,  5.1490e-10, -2.2629e-12,
     27,   0.6300,   0.0000,   0.0000,    3,    0.0000e+00, -1.7510e-03, -2.4717e-02,      0.0000e+00, -1.5567e-02, -1.4857e-07,      0.0000e+00, -9.3899e-12, -3.1037e-13,
     28,   0.6350,   0.0000,   0.0000,    3,    0.0000e+00, -1.8763e-03, -2.5422e-02,      0.0000e+00, -1.5993e-02, -8.7640e-08,      0.0000e+00,  1.1719e-09,  1.9180e-12,
     29,   0.6400,   0.0000,   0.0000,    3,    0.0000e+00, -2.0052e-03, -2.6112e-02,      0.0000e+00, -1.6197e-02, -2.5810e-08,      0.0000e+00, -1.2525e-09,  1.4975e-12,
     30,   0.6450,   0.0000,   0.0000,    3,    0.0000e+00, -2.1374e-03, -2.6787e-02,      0.0000e+00, -1.6181e-02,  3.4537e-08,      0.0000e+00,  5.1045e-10, -1.5583e-13,
     31,   0.6500,   0.0000,   0.0000,    3,    0.0000e+00, -2.2730e-03, -2.7447e-02,      0.0000e+00, -1.5953e-02,  9.1035e-08,      0.0000e+00,  3.2104e-10,  2.1371e-12,
     32,   0.6550,   0.0000,   0.0000,    3,    0.0000e+00, -2.4119e-03, -2.8092e-02,      0.0000e+00, -1.5533e-02,  1.4146e-07,      0.0000e+00, -2.1806e-09, -5.5624e-14,
     33,   0.6600,   0.0000,   0.0000,    3,    0.0000e+00, -2.5539e-03, -2.8723e-02,      0.0000e+00, -1.4945e-02,  1.8380e-07,      0.0000e+00,  2.9798e-09, -3.9365e-12,
     34,   0.6650,   0.0000,   0.0000,    3,    0.0000e+00, -2.6991e-03, -2.9339e-02,      0.0000e+00, -1.4221e-02,  2.1636e-07,      0.0000e+00, -2.5648e-09,  1.5666e-12,
     35,   0.6700,   0.0000,   0.0000,    3,    0.0000e+00, -2.8473e-03, -2.9942e-02,      0.0000e+00, -1.3400e-02,  2.3791e-07,      0.0000e+00,  1.2680e-09, -1.6760e-12,
     36,   0.6750,   0.0000,   0.0000,    3,    0.0000e+00, -2.9985e-03, -3.0530e-02,      0.0000e+00, -1.2522e-02,  2.4763e-07,      0.0000e+00,  2.4309e-09,  4.8922e-12,
     37,   0.6800,   0.0000,   0.0000,    3,    0.0000e+00, -3.1525e-03, -3.1106e-02,      0.0000e+00, -1.1631e-02,  2.4531e-07,      0.0000e+00, -3.7628e-09,  4.9938e-12,
     38,   0.6850,   0.0000,   0.0000,    3,    0.0000e+00, -3.3095e-03, -3.1668e-02,      0.0000e+00, -1.0770e-02,  2.3125e-07,      0.0000e+00,  2.5428e-09, -2.5097e-12,
     39,   0.6900,   0.0000,   0.0000,    3,    0.0000e+00, -3.4692e-03, -3.2216e-02,      0.0000e+00, -9.9796e-03,  2.0627e-07,      0.0000e+00, -1.3567e-09,  3.6810e-13,
     40,   0.6950,   0.0000,   0.0000,    3,    0.0000e+00, -3.6316e-03, -3.2752e-02,      0.0000e+00, -9.2965e-03,  1.7178e-07,      0.0000e+00, -2.0008e-10,  1.0622e-12,
     41,   0.7000,   0.0000,   0.0000,    3,    0.0000e+00, -3.7967e-03, -3.3275e-02,      0.0000e+00, -8.7520e-03,  1.2960e-07,      0.0000e+00, -3.2118e-11, -2.7106e-12,
     42,   0.7050,   0.0000,   0.0000,    3,    0.0000e+00, -3.9644e-03, -3.3786e-02,      0.0000e+00, -8.3700e-03,  8.1928e-08,      0.0000e+00,  2.1216e-09,  3.3116e-12,
     43,   0.7100,   0.0000,   0.0000,    3,    0.0000e+00, -4.1345e-03, -3.4284e-02,      0.0000e+00, -8.1658e-03,  3.1233e-08,      0.0000e+00, -2.6585e-09, -2.2651e-12,
     44,   0.7150,   0.0000,   0.0000,    3,    0.0000e+00, -4.3072e-03, -3.4770e-02,      0.0000e+00, -8.1456e-03, -1.9911e-08,      0.0000e+00,  1.3451e-09, -8.1246e-13,
