Time,   1.0000
     19,   1.0000,   0.0000,   3.4000,    5,   -1.8342e-04,  1.6210e-08,  2.1687e-03,  1.0669e-06,  2.1763e-04,     -8.1176e-17,  2.0340e-16,  1.4155e-15, -6.2580e-19,  3.9971e-18,      8.1176e-17, -2.0340e-16, -1.4155e-15,  6.2580e-19, -3.9971e-18,
     20,   1.0000,   0.0000,   3.6000,    5,   -1.9572e-04,  1.4114e-08,  2.2965e-03,  2.6381e-07, -3.4294e-04,     -6.5303e-17,  2.3202e-16, -2.8033e-15, -7.1915e-18, -4.2352e-20,      6.5303e-17, -2.3202e-16,  2.8033e-15,  7.1915e-18,  4.2352e-20,
     23,   0.9808,   0.1951,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00,  2.5334e-08, -1.9671e-03,      4.2590e-03,  8.9195e-04, -1.9626e-01,  7.1998e-19,  2.3149e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00, -7.1998e-19, -2.3149e-18,
     24,   0.9239,   0.3827,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -3.1874e-08, -1.9789e-03,      3.9991e-03,  1.6971e-03, -1.9631e-01, -1.4133e-18, -1.4595e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00,  1.4133e-18,  1.4595e-18,
     25,   0.8315,   0.5556,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -4.6076e-09, -1.9777e-03,      3.6098e-03,  2.4118e-03, -1.9634e-01, -1.2282e-19,  5.3674e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00,  1.2282e-19, -5.3674e-18,
     26,   0.7071,   0.7071,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -4.5868e-08, -1.9691e-03,      3.0736e-03,  3.0739e-03, -1.9636e-01,  1.2816e-18, -8.5540e-19,      0.0000e+00,  0.0000e+00,  0.0000e+00, -1.2816e-18,  8.5540e-19,
     27,   0.5556,   0.8315,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00,  4.0701e-08, -1.9736e-03,      2.3994e-03,  3.6206e-03, -1.9638e-01, -9.2157e-19,  1.1081e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00,  9.2157e-19, -1.1081e-18,
     28,   0.3827,   0.9239,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -4.7411e-08, -1.9759e-03,      1.6505e-03,  4.0176e-03, -1.9640e-01, -2.0752e-18, -8.5593e-19,      0.0000e+00,  0.0000e+00,  0.0000e+00,  2.0752e-18,  8.5593e-19,
     29,   0.1951,   0.9808,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00,  2.0540e-08, -1.9783e-03,      8.5295e-04,  4.2599e-03, -1.9641e-01, -2.9930e-18, -1.5513e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00,  2.9930e-18,  1.5513e-18,
     30,  -0.0000,   1.0000,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -1.9723e-03,  1.0370e-08,      1.6094e-05,  4.3460e-03, -1.9640e-01,  5.4128e-19,  1.2333e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00, -5.4128e-19, -1.2333e-18,
     31,  -0.1951,   0.9808,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -3.8525e-09,  1.9706e-03,     -8.4871e-04,  4.2651e-03, -1.9639e-01,  7.4539e-19,  4.0469e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00, -7.4539e-19, -4.0469e-18,
     32,  -0.3827,   0.9239,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -8.3464e-09,  1.9731e-03,     -1.6691e-03,  4.0137e-03, -1.9637e-01,  1.9300e-18,  1.0413e-17,      0.0000e+00,  0.0000e+00,  0.0000e+00, -1.9300e-18, -1.0413e-17,
     33,  -0.5556,   0.8315,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00,  4.1893e-09,  1.9736e-03,     -2.4119e-03,  3.6133e-03, -1.9635e-01,  4.2267e-19,  5.8948e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00, -4.2267e-19, -5.8948e-18,
     34,  -0.7071,   0.7071,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00,  1.8811e-08,  1.9732e-03,     -3.0770e-03,  3.0728e-03, -1.9634e-01, -1.4738e-18,  2.9956e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00,  1.4738e-18, -2.9956e-18,
     35,  -0.8315,   0.5556,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -4.4335e-08,  1.9736e-03,     -3.6160e-03,  2.4057e-03, -1.9634e-01, -1.9698e-18,  1.9955e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00,  1.9698e-18, -1.9955e-18,
     36,  -0.9239,   0.3827,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00,  4.8251e-08,  1.9757e-03,     -4.0129e-03,  1.6572e-03, -1.9634e-01, -8.1739e-20,  7.6810e-19,      0.0000e+00,  0.0000e+00,  0.0000e+00,  8.1739e-20, -7.6810e-19,
     37,  -0.9808,   0.1951,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -3.7718e-08,  1.9764e-03,     -4.2591e-03,  8.5493e-04, -1.9634e-01, -1.3680e-18, -4.7140e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00,  1.3680e-18,  4.7140e-18,
     38,  -1.0000,  -0.0000,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00,  2.1675e-08,  1.9742e-03,     -4.3437e-03,  1.4591e-05, -1.9633e-01, -9.8595e-19, -5.2437e-19,      0.0000e+00,  0.0000e+00,  0.0000e+00,  9.8595e-19,  5.2437e-19,
     39,  -0.9808,  -0.1951,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -2.1187e-08,  1.9718e-03,     -4.2647e-03, -8.4522e-04, -1.9633e-01,  1.4438e-18,  5.5408e-19,      0.0000e+00,  0.0000e+00,  0.0000e+00, -1.4438e-18, -5.5408e-19,
     40,  -0.9239,  -0.3827,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00,  7.6712e-09,  1.9757e-03,     -4.0131e-03, -1.6673e-03, -1.9634e-01, -1.2011e-18,  7.1614e-19,      0.0000e+00,  0.0000e+00,  0.0000e+00,  1.2011e-18, -7.1614e-19,
     41,  -0.8315,  -0.5556,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -1.0392e-08,  1.9735e-03,     -3.6143e-03, -2.4139e-03, -1.9634e-01, -1.0300e-18, -6.9035e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00,  1.0300e-18,  6.9035e-18,
     42,  -0.7071,  -0.7071,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00,  3.9219e-08,  1.9687e-03,     -3.0737e-03, -3.0780e-03, -1.9635e-01, -1.5446e-18, -1.8852e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00,  1.5446e-18,  1.8852e-18,
     43,  -0.5556,  -0.8315,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -6.5347e-08,  1.9732e-03,     -2.4097e-03, -3.6153e-03, -1.9636e-01,  2.6317e-18,  5.2656e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00, -2.6317e-18, -5.2656e-18,
     44,  -0.3827,  -0.9239,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00,  6.6885e-08,  1.9738e-03,     -1.6681e-03, -4.0139e-03, -1.9637e-01,  1.6094e-18,  1.0770e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00, -1.6094e-18, -1.0770e-18,
     45,  -0.1951,  -0.9808,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -5.2214e-08,  1.9696e-03,     -8.5076e-04, -4.2648e-03, -1.9638e-01, -6.2638e-19,  4.3394e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00,  6.2638e-19, -4.3394e-18,
     46,   0.0000,  -1.0000,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -1.9728e-03,  4.9664e-08,      7.4572e-06, -4.3460e-03, -1.9639e-01,  7.3695e-19, -1.8965e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00, -7.3695e-19,  1.8965e-18,
     47,   0.1951,  -0.9808,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00,  4.0955e-08, -1.9737e-03,      8.6027e-04, -4.2610e-03, -1.9640e-01, -4.9213e-19,  1.8723e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00,  4.9213e-19, -1.8723e-18,
     48,   0.3827,  -0.9239,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -2.7194e-08, -1.9763e-03,      1.6675e-03, -4.0074e-03, -1.9640e-01, -1.4412e-18, -8.8404e-19,      0.0000e+00,  0.0000e+00,  0.0000e+00,  1.4412e-18,  8.8404e-19,
     49,   0.5556,  -0.8315,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00,  3.5333e-08, -1.9767e-03,      2.3943e-03, -3.6202e-03, -1.9639e-01,  4.8111e-19, -1.2899e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00, -4.8111e-19,  1.2899e-18,
     50,   0.7071,  -0.7071,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -3.4990e-08, -1.9700e-03,      3.0574e-03, -3.0905e-03, -1.9634e-01,  4.7434e-20,  2.5962e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00, -4.7434e-20, -2.5962e-18,
     51,   0.8315,  -0.5556,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00,  9.3144e-08, -1.9756e-03,      3.6093e-03, -2.4157e-03, -1.9634e-01,  1.9181e-18, -5.1870e-19,      0.0000e+00,  0.0000e+00,  0.0000e+00, -1.9181e-18,  5.1870e-19,
     52,   0.9239,  -0.3827,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00, -6.7931e-08, -1.9805e-03,      4.0048e-03, -1.6834e-03, -1.9632e-01,  7.3904e-19, -2.8706e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00, -7.3904e-19,  2.8706e-18,
     53,   0.9808,  -0.1951,   0.0000,    5,    0.0000e+00,  0.0000e+00,  0.0000e+00,  8.3774e-08, -1.9758e-03,      4.2600e-03, -8.8991e-04, -1.9626e-01,  4.2352e-21, -3.8470e-18,      0.0000e+00,  0.0000e+00,  0.0000e+00, -4.2352e-21,  3.8470e-18,
     54,   1.0000,   0.0000,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5480e-03, -1.3300e-08,  1.9697e-03,      4.3580e-03, -2.7989e-06, -1.9429e-16,  1.1291e-18,  2.0440e-18,      0.0000e+00,  0.0000e+00,  1.9429e-16, -1.1291e-18, -2.0440e-18,
     56,   1.0000,   0.0000,   0.4000,    5,   -1.9566e-04, -1.8108e-09,  2.5138e-04, -1.0574e-06,  3.4541e-04,     -1.8581e-17,  3.3990e-17, -2.7756e-16, -8.2052e-18,  4.0454e-18,      1.8581e-17, -3.3990e-17,  2.7756e-16,  8.2052e-18, -4.0454e-18,
     57,   1.0000,   0.0000,   0.6000,    5,   -1.8375e-04,  3.9533e-09,  3.7913e-04,  1.2491e-07, -2.2394e-04,     -3.1379e-16, -5.4969e-17,  4.1633e-17, -3.3254e-18,  2.2362e-18,      3.1379e-16,  5.4969e-17, -4.1633e-17,  3.3254e-18, -2.2362e-18,
     60,   1.0000,   0.0000,   1.2000,    5,   -1.9077e-04,  1.4916e-08,  7.6250e-04,  5.9066e-07,  2.8482e-05,     -5.2768e-16, -3.2195e-16,  1.2768e-15,  6.1066e-18, -1.7955e-17,      5.2768e-16,  3.2195e-16, -1.2768e-15, -6.1066e-18,  1.7955e-17,
     63,   1.0000,   0.0000,   1.8000,    5,   -1.8934e-04,  6.0247e-09,  1.1460e-03,  2.8195e-07,  1.0941e-06,     -7.6089e-17,  6.2463e-16, -8.1879e-15, -1.0564e-18, -1.7424e-17,      7.6089e-17, -6.2463e-16,  8.1879e-15,  1.0564e-18,  1.7424e-17,
     66,   1.0000,   0.0000,   2.4000,    5,   -1.8925e-04,  1.8058e-08,  1.5295e-03,  1.6070e-06, -8.5569e-06,     -3.7065e-16,  1.9992e-17, -3.5943e-15,  1.7646e-17,  1.2643e-17,      3.7065e-16, -1.9992e-17,  3.5943e-15, -1.7646e-17, -1.2643e-17,
     70,   1.0000,   0.0000,   3.2000,    5,   -1.9337e-04,  1.9699e-08,  2.0410e-03, -3.2908e-07, -1.1754e-04,      5.2601e-18, -1.5946e-16,  4.2327e-15, -5.1872e-18,  1.5440e-17,     -5.2601e-18,  1.5946e-16, -4.2327e-15,  5.1872e-18, -1.5440e-17,
     73,   1.0000,   0.0000,   3.8000,    5,   -2.1418e-04,  8.3386e-09,  2.4252e-03, -3.8710e-07,  1.6270e-04,      2.0627e-16,  1.2967e-16, -6.9389e-16,  2.3837e-18,  7.7910e-18,     -2.0627e-16, -1.2967e-16,  6.9389e-16, -2.3837e-18, -7.7910e-18,
     74,   0.9808,   0.1951,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5480e-03, -1.5405e-08,  1.9752e-03,      4.2649e-03,  8.7842e-04,  2.6368e-15,  2.2870e-20,  1.3819e-18,      0.0000e+00,  0.0000e+00, -2.6368e-15, -2.2870e-20, -1.3819e-18,
     75,   0.9239,   0.3827,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5479e-03,  3.9446e-09,  1.9789e-03,      4.0073e-03,  1.6864e-03,  6.3838e-16, -2.2523e-18,  4.4141e-19,      0.0000e+00,  0.0000e+00, -6.3838e-16,  2.2523e-18, -4.4141e-19,
     76,   0.8315,   0.5556,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5477e-03, -4.7640e-08,  1.9769e-03,      3.6073e-03,  2.4160e-03,  1.8596e-15,  5.6158e-19, -1.9962e-18,      0.0000e+00,  0.0000e+00, -1.8596e-15, -5.6158e-19,  1.9962e-18,
     77,   0.7071,   0.7071,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5476e-03, -5.1574e-09,  1.9759e-03,      3.0738e-03,  3.0673e-03, -4.3576e-15, -3.7240e-18, -1.1282e-18,      0.0000e+00,  0.0000e+00,  4.3576e-15,  3.7240e-18,  1.1282e-18,
     78,   0.5556,   0.8315,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5475e-03, -4.5295e-09,  1.9709e-03,      2.4037e-03,  3.6118e-03, -4.4131e-15, -3.2399e-18, -5.5449e-19,      0.0000e+00,  0.0000e+00,  4.4131e-15,  3.2399e-18,  5.5449e-19,
     79,   0.3827,   0.9239,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5475e-03, -2.9366e-08,  1.9784e-03,      1.6625e-03,  4.0036e-03,  8.1601e-15,  1.0478e-18,  5.9541e-18,      0.0000e+00,  0.0000e+00, -8.1601e-15, -1.0478e-18, -5.9541e-18,
     80,   0.1951,   0.9808,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5475e-03,  3.7584e-09,  1.9790e-03,      8.7910e-04,  4.2512e-03,  3.5527e-15,  3.7155e-18,  1.8665e-18,      0.0000e+00,  0.0000e+00, -3.5527e-15, -3.7155e-18, -1.8665e-18,
     81,  -0.0000,   1.0000,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5475e-03,  1.9701e-03, -3.8946e-09,      2.5564e-05,  4.3440e-03,  2.3592e-15, -6.6094e-18,  1.4467e-18,      0.0000e+00,  0.0000e+00, -2.3592e-15,  6.6094e-18, -1.4467e-18,
     82,  -0.1951,   0.9808,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5475e-03,  1.3554e-08, -1.9701e-03,     -8.4717e-04,  4.2649e-03,  3.0809e-15,  1.9761e-18,  7.4019e-18,      0.0000e+00,  0.0000e+00, -3.0809e-15, -1.9761e-18, -7.4019e-18,
     83,  -0.3827,   0.9239,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5475e-03, -2.7116e-08, -1.9736e-03,     -1.6691e-03,  4.0126e-03,  4.6352e-15,  6.5391e-18, -2.7084e-18,      0.0000e+00,  0.0000e+00, -4.6352e-15, -6.5391e-18,  2.7084e-18,
     84,  -0.5556,   0.8315,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5476e-03,  2.7406e-08, -1.9751e-03,     -2.4157e-03,  3.6113e-03,  3.5250e-15, -1.5314e-18, -2.2573e-18,      0.0000e+00,  0.0000e+00, -3.5250e-15,  1.5314e-18,  2.2573e-18,
     85,  -0.7071,   0.7071,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5476e-03, -3.7711e-09, -1.9721e-03,     -3.0781e-03,  3.0718e-03, -3.4694e-15, -3.5444e-18,  1.9130e-17,      0.0000e+00,  0.0000e+00,  3.4694e-15,  3.5444e-18, -1.9130e-17,
     86,  -0.8315,   0.5556,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5476e-03, -1.8169e-08, -1.9738e-03,     -3.6166e-03,  2.4087e-03, -3.3862e-15,  1.9804e-18, -7.0979e-18,      0.0000e+00,  0.0000e+00,  3.3862e-15, -1.9804e-18,  7.0979e-18,
     87,  -0.9239,   0.3827,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5477e-03,  2.3508e-08, -1.9781e-03,     -4.0115e-03,  1.6676e-03, -1.8041e-15,  7.2464e-19, -5.2584e-18,      0.0000e+00,  0.0000e+00,  1.8041e-15, -7.2464e-19,  5.2584e-18,
     88,  -0.9808,   0.1951,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5477e-03, -2.1906e-08, -1.9768e-03,     -4.2652e-03,  8.5438e-04, -1.0825e-15,  1.6750e-18,  2.5453e-18,      0.0000e+00,  0.0000e+00,  1.0825e-15, -1.6750e-18, -2.5453e-18,
     89,  -1.0000,  -0.0000,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5477e-03,  2.5183e-08, -1.9720e-03,     -4.3446e-03, -9.5747e-06, -4.1633e-16, -1.5272e-18,  2.8368e-18,      0.0000e+00,  0.0000e+00,  4.1633e-16,  1.5272e-18, -2.8368e-18,
     90,  -0.9808,  -0.1951,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5476e-03, -9.2378e-09, -1.9729e-03,     -4.2591e-03, -8.6315e-04,  2.7756e-16, -1.8749e-18, -3.8840e-18,      0.0000e+00,  0.0000e+00, -2.7756e-16,  1.8749e-18,  3.8840e-18,
     91,  -0.9239,  -0.3827,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5476e-03,  5.0869e-09, -1.9775e-03,     -4.0103e-03, -1.6616e-03, -8.6042e-16,  1.7580e-18,  1.5755e-17,      0.0000e+00,  0.0000e+00,  8.6042e-16, -1.7580e-18, -1.5755e-17,
     92,  -0.8315,  -0.5556,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5476e-03, -9.5111e-09, -1.9740e-03,     -3.6205e-03, -2.3993e-03, -1.9429e-16, -2.0778e-18, -1.6446e-18,      0.0000e+00,  0.0000e+00,  1.9429e-16,  2.0778e-18,  1.6446e-18,
     93,  -0.7071,  -0.7071,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5476e-03,  3.3446e-08, -1.9700e-03,     -3.0800e-03, -3.0688e-03,  6.3838e-16,  1.7927e-18, -1.1432e-17,      0.0000e+00,  0.0000e+00, -6.3838e-16, -1.7927e-18,  1.1432e-17,
     94,  -0.5556,  -0.8315,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5476e-03, -5.1872e-08, -1.9725e-03,     -2.4162e-03, -3.6105e-03, -9.7145e-16, -5.5438e-19, -9.0712e-19,      0.0000e+00,  0.0000e+00,  9.7145e-16,  5.5438e-19,  9.0712e-19,
     95,  -0.3827,  -0.9239,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5475e-03,  4.5902e-08, -1.9752e-03,     -1.6711e-03, -4.0122e-03,  4.3021e-15, -1.5208e-18,  2.6419e-18,      0.0000e+00,  0.0000e+00, -4.3021e-15,  1.5208e-18, -2.6419e-18,
     96,  -0.1951,  -0.9808,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5475e-03, -2.8128e-08, -1.9735e-03,     -8.4442e-04, -4.2651e-03,  2.1372e-15,  1.5696e-18, -1.7733e-17,      0.0000e+00,  0.0000e+00, -2.1372e-15, -1.5696e-18,  1.7733e-17,
     97,   0.0000,  -1.0000,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5475e-03,  1.9728e-03,  2.1363e-08,      2.2866e-05, -4.3444e-03,  5.7176e-15,  3.0733e-18,  5.8445e-19,      0.0000e+00,  0.0000e+00, -5.7176e-15, -3.0733e-18, -5.8445e-19,
     98,   0.1951,  -0.9808,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5475e-03,  1.3866e-08,  1.9745e-03,      8.7174e-04, -4.2536e-03,  4.2466e-15,  9.7578e-19,  7.7173e-18,      0.0000e+00,  0.0000e+00, -4.2466e-15, -9.7578e-19, -7.7173e-18,
     99,   0.3827,  -0.9239,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5475e-03,  2.5440e-08,  1.9731e-03,      1.6761e-03, -3.9995e-03,  9.1593e-16,  4.3444e-18,  1.4873e-17,      0.0000e+00,  0.0000e+00, -9.1593e-16, -4.3444e-18, -1.4873e-17,
    100,   0.5556,  -0.8315,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5476e-03, -3.6835e-09,  1.9743e-03,      2.4181e-03, -3.5993e-03, -2.7756e-17,  3.1679e-19, -2.3442e-19,      0.0000e+00,  0.0000e+00,  2.7756e-17, -3.1679e-19,  2.3442e-19,
    101,   0.7071,  -0.7071,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5476e-03,  8.5844e-09,  1.9784e-03,      3.0639e-03, -3.0717e-03,  5.8287e-16,  2.0663e-18,  2.9415e-18,      0.0000e+00,  0.0000e+00, -5.8287e-16, -2.0663e-18, -2.9415e-18,
    102,   0.8315,  -0.5556,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5477e-03,  5.7045e-08,  1.9741e-03,      3.6008e-03, -2.4244e-03, -1.0825e-15,  5.7048e-19,  9.1797e-19,      0.0000e+00,  0.0000e+00,  1.0825e-15, -5.7048e-19, -9.1797e-19,
    103,   0.9239,  -0.3827,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5479e-03, -2.6105e-08,  1.9744e-03,      4.0067e-03, -1.6834e-03,  2.2204e-16,  1.3383e-18,  8.0441e-18,      0.0000e+00,  0.0000e+00, -2.2204e-16, -1.3383e-18, -8.0441e-18,
    104,   0.9808,  -0.1951,   4.0000,    5,    0.0000e+00,  0.0000e+00,  2.5480e-03,  4.2234e-08,  1.9740e-03,      4.2641e-03, -8.8066e-04,  1.6376e-15,  1.0609e-18,  4.2328e-18,      0.0000e+00,  0.0000e+00, -1.6376e-15, -1.0609e-18, -4.2328e-18,
    105,   0.9807,   0.1955,   0.2000,    5,   -2.1046e-04, -4.2035e-05,  1.2273e-04, -3.2729e-06, -1.6977e-04,     -2.9057e-17,  1.0105e-16,  2.2204e-16,  1.2966e-17, -1.1858e-20,      2.9057e-17, -1.0105e-16, -2.2204e-16, -1.2966e-17,  1.1858e-20,
    106,   0.9237,   0.3831,   0.2000,    5,   -1.9881e-04, -8.2545e-05,  1.2274e-04, -3.2292e-06, -1.6470e-04,     -1.0994e-16,  7.3726e-17, -2.0817e-16,  9.8405e-18,  3.2695e-18,      1.0994e-16, -7.3726e-17,  2.0817e-16, -9.8405e-18, -3.2695e-18,
    107,   0.8313,   0.5559,   0.2000,    5,   -1.7886e-04, -1.1964e-04,  1.2277e-04,  4.1471e-06, -1.6512e-04,     -1.4225e-16, -9.3241e-17,  6.9389e-17, -2.8148e-18, -6.8864e-18,      1.4225e-16,  9.3241e-17, -6.9389e-17,  2.8148e-18,  6.8864e-18,
