ConFemMat: ../DataExamples/E04/E4-01
Found specified element set: prop1
Found specified material: mat1 of type: RCBEAM
11, 2, eps -0.000313, kap 0.002200, N  -1.000000, M 0.095620, zt -0.142120, zc 0.200000
12, 2, eps -0.000309, kap 0.002400, N  -1.000000, M 0.101848, zt -0.128551, zc 0.200000
13, 2, eps -0.000303, kap 0.002600, N  -1.000000, M 0.107652, zt -0.116703, zc 0.200000
14, 2, eps -0.000298, kap 0.002800, N  -1.000000, M 0.113118, zt -0.106255, zc 0.200000
15, 2, eps -0.000291, kap 0.003000, N  -1.000000, M 0.118309, zt -0.096965, zc 0.200000
16, 2, eps -0.000284, kap 0.003200, N  -1.000000, M 0.123274, zt -0.088645, zc 0.200000
17, 2, eps -0.000276, kap 0.003400, N  -1.000000, M 0.128050, zt -0.081147, zc 0.200000
18, 2, eps -0.000268, kap 0.003600, N  -1.000000, M 0.132667, zt -0.074351, zc 0.200000
19, 2, eps -0.000259, kap 0.003800, N  -1.000000, M 0.137148, zt -0.068161, zc 0.200000
20, 2, eps -0.000250, kap 0.004000, N  -1.000000, M 0.141512, zt -0.062499, zc 0.200000
21, 2, eps -0.000241, kap 0.004200, N  -1.000000, M 0.145775, zt -0.057299, zc 0.200000
22, 2, eps -0.000231, kap 0.004400, N  -1.000000, M 0.149950, zt -0.052506, zc 0.200000
23, 2, eps -0.000221, kap 0.004600, N  -1.000000, M 0.154046, zt -0.048074, zc 0.200000
24, 2, eps -0.000211, kap 0.004800, N  -1.000000, M 0.158074, zt -0.043964, zc 0.200000
25, 2, eps -0.000201, kap 0.005000, N  -1.000000, M 0.162039, zt -0.040142, zc 0.200000
26, 2, eps -0.000190, kap 0.005200, N  -1.000000, M 0.165949, zt -0.036579, zc 0.200000
27, 2, eps -0.000180, kap 0.005400, N  -1.000000, M 0.169808, zt -0.033250, zc 0.200000
28, 2, eps -0.000169, kap 0.005600, N  -1.000000, M 0.173622, zt -0.030133, zc 0.200000
29, 2, eps -0.000158, kap 0.005800, N  -1.000000, M 0.177394, zt -0.027210, zc 0.200000
30, 2, eps -0.000147, kap 0.006000, N  -1.000000, M 0.181127, zt -0.024462, zc 0.200000
31, 2, eps -0.000136, kap 0.006200, N  -1.000000, M 0.184825, zt -0.021876, zc 0.200000
32, 2, eps -0.000124, kap 0.006400, N  -1.000000, M 0.188489, zt -0.019438, zc 0.200000
33, 2, eps -0.000113, kap 0.006600, N  -1.000000, M 0.192123, zt -0.017137, zc 0.200000
34, 2, eps -0.000102, kap 0.006800, N  -1.000000, M 0.195727, zt -0.014962, zc 0.200000
35, 2, eps -0.000090, kap 0.007000, N  -1.000000, M 0.199304, zt -0.012903, zc 0.200000
36, 2, eps -0.000079, kap 0.007200, N  -1.000000, M 0.202855, zt -0.010953, zc 0.200000
37, 2, eps -0.000067, kap 0.007400, N  -1.000000, M 0.206381, zt -0.009103, zc 0.200000
38, 2, eps -0.000056, kap 0.007600, N  -1.000000, M 0.209884, zt -0.007347, zc 0.200000
39, 2, eps -0.000044, kap 0.007800, N  -1.000000, M 0.213364, zt -0.005679, zc 0.200000
40, 2, eps -0.000033, kap 0.008000, N  -1.000000, M 0.216821, zt -0.004092, zc 0.200000
41, 2, eps -0.000021, kap 0.008200, N  -1.000000, M 0.220258, zt -0.002583, zc 0.200000
42, 2, eps -0.000010, kap 0.008400, N  -1.000000, M 0.223673, zt -0.001145, zc 0.200000
43, 2, eps 0.000002, kap 0.008600, N  -1.000000, M 0.227069, zt 0.000225, zc 0.200000
44, 2, eps 0.000013, kap 0.008800, N  -1.000000, M 0.230445, zt 0.001531, zc 0.200000
45, 2, eps 0.000025, kap 0.009000, N  -1.000000, M 0.233801, zt 0.002776, zc 0.200000
46, 2, eps 0.000036, kap 0.009200, N  -1.000000, M 0.237138, zt 0.003965, zc 0.200000
47, 2, eps 0.000048, kap 0.009400, N  -1.000000, M 0.240457, zt 0.005099, zc 0.200000
48, 2, eps 0.000059, kap 0.009600, N  -1.000000, M 0.243756, zt 0.006183, zc 0.200000
49, 2, eps 0.000071, kap 0.009800, N  -1.000000, M 0.247037, zt 0.007217, zc 0.200000
50, 2, eps 0.000082, kap 0.010000, N  -1.000000, M 0.250299, zt 0.008206, zc 0.200000
51, 2, eps 0.000093, kap 0.010200, N  -1.000000, M 0.253543, zt 0.009150, zc 0.200000
52, 2, eps 0.000105, kap 0.010400, N  -1.000000, M 0.256768, zt 0.010053, zc 0.200000
53, 1, eps 0.000116, kap 0.010600, N  -1.000009, M 0.259974, zt 0.010914, zc 0.200000
54, 1, eps 0.000127, kap 0.010800, N  -1.000008, M 0.263162, zt 0.011738, zc 0.200000
55, 1, eps 0.000138, kap 0.011000, N  -1.000007, M 0.266330, zt 0.012525, zc 0.200000
56, 1, eps 0.000149, kap 0.011200, N  -1.000006, M 0.269479, zt 0.013277, zc 0.200000
57, 1, eps 0.000160, kap 0.011400, N  -1.000006, M 0.272608, zt 0.013995, zc 0.200000
58, 1, eps 0.000170, kap 0.011600, N  -1.000005, M 0.275718, zt 0.014680, zc 0.200000
59, 1, eps 0.000181, kap 0.011800, N  -1.000004, M 0.278807, zt 0.015334, zc 0.200000
60, 1, eps 0.000191, kap 0.012000, N  -1.000003, M 0.281876, zt 0.015958, zc 0.200000
61, 1, eps 0.000202, kap 0.012200, N  -1.000002, M 0.284924, zt 0.016552, zc 0.200000
62, 1, eps 0.000212, kap 0.012400, N  -1.000002, M 0.287951, zt 0.017118, zc 0.200000
63, 1, eps 0.000222, kap 0.012600, N  -1.000001, M 0.290956, zt 0.017656, zc 0.200000
64, 1, eps 0.000233, kap 0.012800, N  -1.000000, M 0.293938, zt 0.018167, zc 0.200000
65, 1, eps 0.000242, kap 0.013000, N  -1.000000, M 0.296898, zt 0.018652, zc 0.200000
66, 1, eps 0.000252, kap 0.013200, N  -0.999999, M 0.299833, zt 0.019112, zc 0.200000
67, 1, eps 0.000262, kap 0.013400, N  -0.999999, M 0.302745, zt 0.019547, zc 0.200000
68, 1, eps 0.000271, kap 0.013600, N  -0.999998, M 0.305631, zt 0.019958, zc 0.200000
69, 1, eps 0.000281, kap 0.013800, N  -0.999998, M 0.308491, zt 0.020345, zc 0.200000
70, 1, eps 0.000290, kap 0.014000, N  -0.999997, M 0.311324, zt 0.020709, zc 0.200000
71, 1, eps 0.000299, kap 0.014200, N  -0.999997, M 0.314130, zt 0.021050, zc 0.200000
72, 1, eps 0.000308, kap 0.014400, N  -0.999997, M 0.316907, zt 0.021368, zc 0.200000
73, 1, eps 0.000316, kap 0.014600, N  -0.999996, M 0.319653, zt 0.021664, zc 0.200000
74, 1, eps 0.000325, kap 0.014800, N  -0.999996, M 0.322369, zt 0.021938, zc 0.200000
75, 1, eps 0.000333, kap 0.015000, N  -0.999996, M 0.325052, zt 0.022189, zc 0.200000
76, 1, eps 0.000341, kap 0.015200, N  -0.999996, M 0.327701, zt 0.022419, zc 0.200000
77, 1, eps 0.000348, kap 0.015400, N  -0.999996, M 0.330315, zt 0.022627, zc 0.200000
78, 1, eps 0.000356, kap 0.015600, N  -0.999996, M 0.332892, zt 0.022813, zc 0.200000
79, 1, eps 0.000363, kap 0.015800, N  -0.999996, M 0.335430, zt 0.022977, zc 0.200000
80, 2, eps 0.000376, kap 0.016000, N  -1.000000, M 0.336728, zt 0.023507, zc 0.200000
81, 2, eps 0.000394, kap 0.016200, N  -1.000000, M 0.336987, zt 0.024344, zc 0.200000
82, 2, eps 0.000413, kap 0.016400, N  -1.000000, M 0.337233, zt 0.025159, zc 0.200000
83, 2, eps 0.000431, kap 0.016600, N  -1.000000, M 0.337465, zt 0.025951, zc 0.200000
84, 2, eps 0.000449, kap 0.016800, N  -1.000000, M 0.337683, zt 0.026721, zc 0.200000
85, 2, eps 0.000467, kap 0.017000, N  -1.000000, M 0.337889, zt 0.027469, zc 0.200000
86, 2, eps 0.000485, kap 0.017200, N  -1.000000, M 0.338081, zt 0.028196, zc 0.200000
87, 2, eps 0.000503, kap 0.017400, N  -1.000000, M 0.338260, zt 0.028902, zc 0.200000
88, 2, eps 0.000521, kap 0.017600, N  -1.000000, M 0.338426, zt 0.029587, zc 0.200000
89, 2, eps 0.000538, kap 0.017800, N  -1.000000, M 0.338579, zt 0.030252, zc 0.200000
90, 2, eps 0.000556, kap 0.018000, N  -1.000000, M 0.338718, zt 0.030896, zc 0.200000
91, 2, eps 0.000574, kap 0.018200, N  -1.000000, M 0.338843, zt 0.031520, zc 0.200000
92, 2, eps 0.000591, kap 0.018400, N  -1.000000, M 0.338955, zt 0.032124, zc 0.200000
93, 2, eps 0.000608, kap 0.018600, N  -1.000000, M 0.339053, zt 0.032708, zc 0.200000
94, 2, eps 0.000626, kap 0.018800, N  -1.000000, M 0.339137, zt 0.033272, zc 0.200000
95, 2, eps 0.000642, kap 0.019000, N  -1.000000, M 0.339206, zt 0.033816, zc 0.200000
96, 2, eps 0.000659, kap 0.019200, N  -1.000000, M 0.339261, zt 0.034339, zc 0.200000
97, 2, eps 0.000676, kap 0.019400, N  -1.000000, M 0.339300, zt 0.034843, zc 0.200000
98, 2, eps 0.000692, kap 0.019600, N  -1.000000, M 0.339324, zt 0.035326, zc 0.200000
99, 2, eps 0.000709, kap 0.019800, N  -1.000000, M 0.339332, zt 0.035789, zc 0.200000
100, 2, eps 0.000725, kap 0.020000, N  -1.000000, M 0.339322, zt 0.036230, zc 0.200000
101, 2, eps 0.000740, kap 0.020200, N  -1.000000, M 0.339296, zt 0.036650, zc 0.200000
102, 2, eps 0.000756, kap 0.020400, N  -1.000000, M 0.339251, zt 0.037049, zc 0.200000
103, 2, eps 0.000771, kap 0.020600, N  -1.000000, M 0.339186, zt 0.037425, zc 0.200000
104, 2, eps 0.000786, kap 0.020800, N  -1.000000, M 0.339102, zt 0.037778, zc 0.200000
105, 2, eps 0.000800, kap 0.021000, N  -1.000000, M 0.338996, zt 0.038107, zc 0.200000
106, 2, eps 0.000814, kap 0.021200, N  -1.000000, M 0.338867, zt 0.038411, zc 0.200000
107, 2, eps 0.000828, kap 0.021400, N  -1.000000, M 0.338713, zt 0.038688, zc 0.200000
108, 2, eps 0.000841, kap 0.021600, N  -1.000000, M 0.338532, zt 0.038938, zc 0.200000
109, 7, eps 0.000849, kap 0.021800, N  -1.000007, M 0.338004, zt 0.038925, zc 0.199476
compression failure zt 0.038925 zc 0.199476
1, 4, eps -0.000653, kap 0.000200, N  -2.000000, M 0.008393, zt -0.200000, zc 0.200000
2, 1, eps -0.000653, kap 0.000400, N  -2.000000, M 0.016784, zt -0.200000, zc 0.200000
3, 1, eps -0.000654, kap 0.000600, N  -2.000000, M 0.025170, zt -0.200000, zc 0.200000
4, 1, eps -0.000654, kap 0.000800, N  -2.000000, M 0.033550, zt -0.200000, zc 0.200000
5, 1, eps -0.000655, kap 0.001000, N  -2.000000, M 0.041920, zt -0.200000, zc 0.200000
6, 1, eps -0.000656, kap 0.001200, N  -2.000000, M 0.050279, zt -0.200000, zc 0.200000
7, 1, eps -0.000657, kap 0.001400, N  -1.999999, M 0.058625, zt -0.200000, zc 0.200000
8, 1, eps -0.000658, kap 0.001600, N  -1.999999, M 0.066954, zt -0.200000, zc 0.200000
9, 1, eps -0.000660, kap 0.001800, N  -1.999999, M 0.075265, zt -0.200000, zc 0.200000
10, 1, eps -0.000661, kap 0.002000, N  -1.999999, M 0.083555, zt -0.200000, zc 0.200000
11, 1, eps -0.000663, kap 0.002200, N  -1.999999, M 0.091822, zt -0.200000, zc 0.200000
12, 1, eps -0.000665, kap 0.002400, N  -1.999998, M 0.100063, zt -0.200000, zc 0.200000
13, 1, eps -0.000667, kap 0.002600, N  -1.999998, M 0.108275, zt -0.200000, zc 0.200000
14, 1, eps -0.000670, kap 0.002800, N  -1.999997, M 0.116457, zt -0.200000, zc 0.200000
15, 1, eps -0.000672, kap 0.003000, N  -1.999997, M 0.124605, zt -0.200000, zc 0.200000
16, 1, eps -0.000675, kap 0.003200, N  -1.999997, M 0.132717, zt -0.200000, zc 0.200000
17, 1, eps -0.000678, kap 0.003400, N  -2.000005, M 0.140789, zt -0.199373, zc 0.200000
18, 1, eps -0.000680, kap 0.003600, N  -2.000003, M 0.148538, zt -0.189004, zc 0.200000
19, 1, eps -0.000682, kap 0.003800, N  -2.000001, M 0.155805, zt -0.179532, zc 0.200000
20, 1, eps -0.000683, kap 0.004000, N  -2.000000, M 0.162654, zt -0.170842, zc 0.200000
21, 1, eps -0.000684, kap 0.004200, N  -2.000000, M 0.169139, zt -0.162839, zc 0.200000
22, 1, eps -0.000684, kap 0.004400, N  -2.000000, M 0.175303, zt -0.155443, zc 0.200000
23, 1, eps -0.000683, kap 0.004600, N  -2.000000, M 0.181183, zt -0.148587, zc 0.200000
24, 1, eps -0.000683, kap 0.004800, N  -2.000000, M 0.186810, zt -0.142213, zc 0.200000
25, 1, eps -0.000681, kap 0.005000, N  -2.000001, M 0.192210, zt -0.136272, zc 0.200000
26, 1, eps -0.000680, kap 0.005200, N  -2.000001, M 0.197406, zt -0.130723, zc 0.200000
27, 1, eps -0.000678, kap 0.005400, N  -2.000001, M 0.202416, zt -0.125528, zc 0.200000
28, 1, eps -0.000676, kap 0.005600, N  -2.000001, M 0.207256, zt -0.120656, zc 0.200000
29, 1, eps -0.000673, kap 0.005800, N  -2.000001, M 0.211941, zt -0.116078, zc 0.200000
30, 1, eps -0.000671, kap 0.006000, N  -2.000002, M 0.216484, zt -0.111769, zc 0.200000
31, 1, eps -0.000668, kap 0.006200, N  -2.000002, M 0.220894, zt -0.107709, zc 0.200000
32, 1, eps -0.000665, kap 0.006400, N  -2.000002, M 0.225182, zt -0.103877, zc 0.200000
33, 1, eps -0.000662, kap 0.006600, N  -2.000002, M 0.229354, zt -0.100257, zc 0.200000
34, 1, eps -0.000658, kap 0.006800, N  -2.000002, M 0.233419, zt -0.096832, zc 0.200000
35, 1, eps -0.000655, kap 0.007000, N  -2.000001, M 0.237382, zt -0.093590, zc 0.200000
36, 1, eps -0.000652, kap 0.007200, N  -2.000001, M 0.241248, zt -0.090517, zc 0.200000
37, 1, eps -0.000648, kap 0.007400, N  -2.000001, M 0.245022, zt -0.087604, zc 0.200000
38, 1, eps -0.000645, kap 0.007600, N  -2.000001, M 0.248709, zt -0.084839, zc 0.200000
39, 1, eps -0.000641, kap 0.007800, N  -2.000001, M 0.252311, zt -0.082214, zc 0.200000
40, 1, eps -0.000638, kap 0.008000, N  -2.000001, M 0.255831, zt -0.079720, zc 0.200000
41, 1, eps -0.000634, kap 0.008200, N  -2.000001, M 0.259272, zt -0.077350, zc 0.200000
42, 1, eps -0.000631, kap 0.008400, N  -2.000001, M 0.262635, zt -0.075098, zc 0.200000
43, 1, eps -0.000627, kap 0.008600, N  -2.000000, M 0.265923, zt -0.072957, zc 0.200000
44, 1, eps -0.000624, kap 0.008800, N  -2.000000, M 0.269137, zt -0.070922, zc 0.200000
45, 1, eps -0.000621, kap 0.009000, N  -2.000000, M 0.272277, zt -0.068987, zc 0.200000
46, 1, eps -0.000618, kap 0.009200, N  -2.000000, M 0.275343, zt -0.067148, zc 0.200000
47, 1, eps -0.000615, kap 0.009400, N  -2.000000, M 0.278337, zt -0.065402, zc 0.200000
48, 1, eps -0.000612, kap 0.009600, N  -2.000000, M 0.281257, zt -0.063744, zc 0.200000
49, 1, eps -0.000609, kap 0.009800, N  -2.000000, M 0.284103, zt -0.062170, zc 0.200000
50, 1, eps -0.000607, kap 0.010000, N  -2.000000, M 0.286875, zt -0.060679, zc 0.200000
51, 1, eps -0.000605, kap 0.010200, N  -2.000000, M 0.289571, zt -0.059267, zc 0.200000
52, 1, eps -0.000602, kap 0.010400, N  -2.000000, M 0.292189, zt -0.057932, zc 0.200000
53, 1, eps -0.000601, kap 0.010600, N  -2.000000, M 0.294727, zt -0.056673, zc 0.200000
54, 1, eps -0.000599, kap 0.010800, N  -2.000000, M 0.297183, zt -0.055486, zc 0.200000
55, 1, eps -0.000598, kap 0.011000, N  -2.000000, M 0.299554, zt -0.054371, zc 0.200000
56, 1, eps -0.000597, kap 0.011200, N  -2.000000, M 0.301837, zt -0.053328, zc 0.200000
57, 1, eps -0.000597, kap 0.011400, N  -2.000000, M 0.304026, zt -0.052354, zc 0.200000
58, 1, eps -0.000597, kap 0.011600, N  -2.000000, M 0.306119, zt -0.051450, zc 0.200000
59, 1, eps -0.000597, kap 0.011800, N  -2.000000, M 0.308108, zt -0.050616, zc 0.200000
60, 1, eps -0.000598, kap 0.012000, N  -2.000000, M 0.309989, zt -0.049851, zc 0.200000
61, 1, eps -0.000600, kap 0.012200, N  -1.999999, M 0.311752, zt -0.049157, zc 0.200000
62, 1, eps -0.000602, kap 0.012400, N  -1.999998, M 0.313390, zt -0.048535, zc 0.200000
63, 1, eps -0.000605, kap 0.012600, N  -1.999997, M 0.314893, zt -0.047986, zc 0.200000
64, 1, eps -0.000608, kap 0.012800, N  -1.999996, M 0.316248, zt -0.047514, zc 0.200000
65, 1, eps -0.000613, kap 0.013000, N  -1.999994, M 0.317442, zt -0.047121, zc 0.200000
66, 1, eps -0.000618, kap 0.013200, N  -1.999991, M 0.318458, zt -0.046811, zc 0.200000
67, 2, eps -0.000624, kap 0.013400, N  -2.000000, M 0.319274, zt -0.046590, zc 0.200000
68, 2, eps -0.000632, kap 0.013600, N  -2.000000, M 0.319867, zt -0.046464, zc 0.200000
69, 2, eps -0.000641, kap 0.013800, N  -2.000000, M 0.320206, zt -0.046443, zc 0.200000
70, 2, eps -0.000652, kap 0.014000, N  -2.000000, M 0.320140, zt -0.046582, zc 0.200000
71, 13, eps -0.000713, kap 0.014200, N  -1.999994, M 0.310547, zt -0.050178, zc 0.196301
compression failure zt -0.050178 zc 0.196301
finished
